Customer ID,Cust Since,City,State,Zip,Active?,Sales Rep,Sales Acct,LEAD SOURCE
ROIT,1/8/07,LENEXA,KS,66219,Inactive,,30200,
ROLLG,6/17/98,OVERLAND PARK,KS,66207,Active,,30100,
ROMA,7/28/10,LENEXA,KS,66220,Active,GABE,30200,
ROOTS,5/18/04,OVERLAND PARK,KS,66213,Inactive,,30200,
ROSB,8/28/12,OVERLAND PARK,KS,66209,Active,TOM,30200,
ROSEB,9/17/10,LENEXA,KS,66219,Active,,30200,
ROSEG,6/9/03,OVERLAND PARK,KS,66213,Active,,30200,
ROSEN,7/5/07,OVERLAND PARK,KS,66221,Active,,30200,
ROSENM,7/20/07,KANSAS CITY,MO,64113,Inactive,,30200,
ROSER,11/8/16,KANSAS CITY,MO,64113,Active,MIKEHU,30200,
ROSJ,4/27/15,SHAWNEE,KS,66216,Active,TOM,30200,ANGIES LIST
ROSL,3/31/03,PRAIRIE VILLAGE,KS,66208,Active,,30400,
ROSM,5/22/02,LEAWOOD,KS,66209,Active,,30200,
ROSR,7/29/03,LEAWOOD,KS,66211,Active,,30200,
ROSSA,6/15/06,SHAWNEE,KS,66208,Active,,30200,
ROSSB,10/6/06,OLATHE,KS,66061,Active,,30200,
ROSSD,4/16/03,LEAWOOD,KS,66209,Active,,30200,
ROSSG,11/8/05,OVERLAND PARK,KS,66223,Active,,30200,
ROSSP,11/8/16,OVERLAND PARK,KS,66213,Active,MIKEHU,30200,
ROTE,5/14/13,LENEXA,KS,66220,Active,GABE,30200,
ROTH,1/11/98,OVERLAND PARK,KS,66213,Active,,30200,
ROTHH,10/3/02,OVERLAND PARK,KS,66210,Active,,30200,
ROTHK,11/8/16,LENEXA,KS,66219,Inactive,TOM,30200,
ROTHR,10/18/04,LEAWOOD,KS,66224,Active,,30200,
ROTHT,12/27/12,OVERLAND PARK,KS,66210,Active,THAYNE,30200,
ROTT,10/1/19,OVERLAND PARK,KS,66221,Active,TOM,30200,
ROUCA,10/2/03,OVERLAND PARK,KS,66212,Active,,30200,
ROUD,4/24/13,STILWELL,KS,66085,Active,GABE,30200,
ROUDR,8/22/14,OVERLAND PARK,KS,66212,Inactive,GABE,30200,
ROUE,3/27/19,KANSAS CITY,MO,64137,Active,GABE,30200,
ROUN,4/10/18,SHAWNEE,KS,66226,Active,GABE,30200,
ROUR,6/5/09,OVERLAND PARK,KS,66213,Active,,30200,
ROUSM,5/16/07,LENEXA,KS,66220,Active,,30200,
ROUSP,6/13/03,OVERLAND PARK,KS,66221,Active,,30200,
ROUSS,11/15/16,LEAWOOD,KS,66206,Active,SVC,30400,
ROY,11/14/06,OVERLAND PARK,KS,66223,Active,,30200,
ROYS,6/20/19,OVERLAND PARK,KS,66210,Active,TOM,30200,
RUCK,4/16/14,OLATHE,KS,66062,Active,THAYNE,30200,ANGIES LIST
RUDER,8/4/04,OVERLAND PARK,KS,66221,Active,,30400,
RUKAM,7/27/04,STILWELL,KS,66085,Active,TOM,30200,
RUNKE,7/26/05,LEAWOOD,KS,66224,Active,,30200,
RUNKL,4/15/11,STILWELL,KS,66085,Active,TOM,30200,
RUNN,5/6/05,OVERLAND PARK,KS,66213,Active,,30200,
RUNY,10/21/08,BONNER SPRINGS,KS,66012,Active,,30200,
RUPA,1/11/98,OVERLAND PARK,KS,66213,Active,TOM,30200,
RUSG,5/18/99,OVERLAND PARK,KS,66213,Active,TOM,30200,
RUSGR,5/7/07,REPUBLIC,MO,65738,Inactive,,30200,
RUSH,1/18/03,OVERLAND PARK,KS,66221,Active,,30200,
RUSHJ,4/4/03,OLATHE,KS,66062,Inactive,,30400,
RUSHJA,4/16/07,OVERLAND PARK,KS,66212,Active,,30500,
RUSS,2/11/10,LEAWOOD,KS,66224,Active,,30200,
RUSSA,11/12/10,OVERLAND PARK,KS,66213,Active,,30200,
RUSSE,11/8/10,SHAWNEE,KS,66216,Active,GABE,30200,
RUSSG,3/14/00,OVERLAND PARK,KS,66223,Active,,30200,
RUSSO,4/4/06,OVERLAND PARK,KS,66213,Active,,30200,
RUTHJ,5/13/03,KANSAS CITY,MO,64114,Active,,30200,
RUTL,5/15/06,SHAWNEE,KS,66226,Active,,30200,
RYAJ,10/27/15,OVERLAND PARK,KS,66213,Active,COLE,30200,VALPAK
RYAN,8/17/07,OVERLAND PARK,KS,66214,Active,,30200,
RYDE,10/1/12,OVERLAND PARK,KS,66207,Active,THAYNE,30200,
S & B RENTALS,9/2/05,LENEXA,KS,66215,Active,,30200,
S.I.K.,6/22/15,LAFAYETTE,CO,80026,Active,TOM,30200,
SABS,5/13/03,LEAWOOD,KS,66209,Active,,30200,
SABU,11/10/09,SHAWNEE,KS,66216,Inactive,,30200,
SADG,11/30/00,OLATHE,KS,66062,Active,TOM,30200,
SADOK,11/17/03,OVERLAND PARK,KS,66085,Active,,30200,
SADR,1/11/98,SIBLEY,MO,64088,Inactive,,30200,
SAG,10/19/06,NEWCASTER,LA,98059,Active,,30200,
SAID,5/5/15,SHAWNEE,KS,66216,Active,GABE,30200,
SAIL,4/15/04,LENEXA,KS,66215,Active,,30200,
SALBJ,7/8/03,OVERLAND PARK,KS,66213,Active,,30200,
SALC,10/20/99,OVERLAND PARK,KS,66213,Active,,30200,
SALM,5/16/08,KANSAS CITY,MO,64113,Active,LARRY,30200,
SALMK,5/18/11,PRAIRIE VILLAGE,KS,66208,Active,ERICD,30200,
SAMC,11/17/15,SHAWNEE,KS,66216,Active,COLE,30200,
SAMM,10/29/04,STILLWELL,KS,66085,Inactive,,30200,
SAMP,9/27/13,OVERLAND PARK,KS,66213,Active,TOM,30200,
SAMS,5/26/06,LEE'S SUMMIT,MO,64064,Active,,30200,
SAMU,11/12/13,LEAWOOD,KS,66209,Active,GABE,30200,
SAND,10/27/08,BONNER SPRINGS,KS,66012,Inactive,,30200,
SANDD,4/29/20,Lake Quivira,KS,66217,Active,GABE,30200,
SANJ,3/17/03,LENEXA,KS,66219,Active,,30400,
SANL,11/18/98,OVERLAND PARK,KS,66213,Active,TOM,30200,
SANOA,11/19/04,SHAWNEE,KS,66216,Active,,30200,
SANS,4/8/05,LENEXA,KS,66219,Active,,30200,
SAPP,8/13/10,LENEXA,KS,66227,Active,,30200,
SARD,10/16/06,OLATHE,KS,66062-3887,Active,,30200,
SAUC,5/3/06,SHAWNEE,KS,66226,Active,,30200,
SAUNDG,5/3/04,OVERLAND PARK,KS,66213,Active,,30200,
SCAL,8/27/08,LENEXA,KS,66215,Active,,30200,
SCANE,5/12/03,OVERLAND PARK,KS,66207,Active,,30200,
SCAS,6/2/00,OLATHE,KS,66062,Active,,30200,
SCHAD,6/13/03,KANSAS CITY,MO,64145,Active,,30200,
SCHAJ,6/15/11,LENEXA,KS,66219,Active,LARRY,30200,
SCHAK,3/31/08,OVERLAND PARK,KS,66204,Inactive,,30200,
SCHAN,8/10/05,OVERLAND PARK,KS,66214,Active,LARRY,30200,
SCHB,1/11/98,OVERLAND PARK,KS,66212,Active,,30100,
SCHC,7/9/98,OVERLAND PARK,KS,66210,Active,,30300,
SCHEI,6/18/09,OVERLAND PARK,KS,66212,Active,LARRY,30200,
SCHEJ,3/16/04,OVERLAND PARK,KS,66213,Active,,30200,
SCHES,12/12/19,KANSAS CITY,M0,64114,Active,TOM,30200,Recommended from plumber
SCHID,7/27/04,SHAWNEE,KS,66226,Active,,30200,
SCHK,4/22/02,OLATHE,KS,66061,Active,,30200,
SCHL,11/2/00,KANSAS CITY,MO,64114,Active,,30200,
SCHLO,5/17/13,PRAIRIE VILLAGE,KS,66207,Active,TOM,30200,
SCHLS,11/9/16,SHAWNEE,KS,66218,Active,MIKEHU,30200,
SCHM,10/9/19,OVERLAND PARK,KS,66224,Active,TOM,30200,
SCHMI,4/24/06,OVERLAND PARK,KS,66212,Active,,30200,
SCHMIDT,7/23/09,OVERLAND PARK,KS,66207,Active,,30200,
SCHMIE,7/22/10,LENEXA,KS,66215,Active,SCOTT,30200,
SCHMK,3/31/03,OVERLAND PARK,KS,66221,Active,,30400,
SCHML,9/4/13,KANSAS CITY,KS,66109,Active,LARRY,30200,
SCHMREM,7/30/21,Kansas City,MO,64114,Active,GABE,30200,
SCHN,7/17/08,SHAWNEE,KS,66216,Active,,30200,
SCHNM,6/23/20,OVERLAND PARK,KS,66221,Active,TOM,30200,
SCHNU,11/25/13,OVERLAND PARK,KS,66221,Active,LARRY,30200,
SCHOD,7/5/06,PRAIRIE VILLAGE,KS,66207,Active,,30200,
SCHOL,3/3/00,OVERLAND PARK,KS,66223,Active,,30200,
SCHONR,11/10/03,KANSAS CITY,MO,64119,Active,,30200,
SCHR,1/11/98,OVERLAND PARK,KS,66213,Active,,30200,
SCHRA,4/2/09,KANSAS CITY,MO,64113,Active,SVC,30400,
SCHRD,9/20/13,LENEXA,KS,66215,Active,THAYNE,30200,
SCHRG,5/21/09,OVERLAND PARK,KS,66221,Active,,30200,
SCHRJ,4/4/03,OVERLAND PARK,KS,66221,Active,,30400,
SCHRO,5/4/05,SHAWNEE,KS,66217,Active,,30200,
SCHROM,8/22/13,SHAWNEE,KS,66226,Active,LARRY,30200,
SCHRR,7/31/03,OVERLAND PARK,KS,66223,Active,,30200,
SCHRS,4/4/03,OVERLAND PARK,KS,66221,Active,,30300,
SCHRT,10/31/08,SHAWNEE,KS,66226,Active,TOM,30200,
SCHRU,11/9/16,LEAWOOD,KS,66206,Active,MIKEHU,30200,
SCHUA,11/10/06,OVERLAND PARK,KS,66221,Active,LARRY,30200,
SCHUJ,4/22/02,LEAWOOD,KS,66209,Active,,30200,
SCHUK,3/19/07,PARKVILLE,MO,64152,Active,,30200,
SCHUL,7/13/09,KANSAS CITY,MO,64114,Active,,30200,
SCHULM,3/18/11,KANSAS CITY,MO,64154-1701,Inactive,GABE,30200,
SCHULS,9/8/15,OLATHE,KS,66061,Active,THAYNE,30200,ANGIES LIST
SCHUM,5/18/04,SHAWNEE,KS,66216,Active,,30200,
SCHUMR,5/19/04,OLATHE,KS,66061,Active,,30200,
SCHUP,8/13/04,OLATHE,KS,66062,Active,,30200,
SCHUR,8/30/13,SHAWNEE,KS,66226,Active,THAYNE,30200,
SCHUS,6/3/03,OVERLAND PARK,KS,66210,Active,,30200,
SCHUST,4/28/09,KANSAS CITY,MO,64113,Active,GABE,30200,
SCHUT,7/18/01,STILWELL,KS,66085,Active,,30200,
SCHUTT,4/16/07,PARKVILLE,KS,64152,Active,,30200,
SCHV,11/9/16,SHAWNEE,KS,66226,Active,MIKEHU,30200,
SCHWAJ,11/25/03,KANSAS CITY,MO,64114,Active,,30200,
SCHWE,4/24/07,KANSAS CITY,MO,64145,Active,,30200,
SCHWEI,8/21/18,OVERLAND PARK,KS,66223,Active,GABE,30200,
SCHWIR,11/10/03,OVERLAND PARK,KS,66221,Active,,30200,
SCHWK,4/29/05,OVERLAND PARK,KS,66210,Active,,30200,
SCIO,4/13/00,LEAWOOD,KS,66211,Active,,30100,
SCOPB,6/26/02,LEAWOOD,KS,66224,Active,,30200,
SCOTD,12/5/02,KANSAS CITY,MO,64119,Active,,30100,
SCOTJ,9/15/15,SHAWNEE,KS,66226,Active,TOM,30200,
SCOTS,4/5/04,LEAWOOD,KS,66207,Active,,30200,
SCOTT,9/19/08,OVERLAND PARK,KS,66213,Active,,30200,
SCOV,6/6/08,SHAWNEE,KS,66216,Active,,30200,
SCRUG,10/14/05,OVERLAND PARK,KS,66212,Active,,30200,
SEARC,2/20/09,OVERLAND PARK,KS,66213,Active,,30200,
SEAT,5/15/17,OVERLAND PARK,KS,66210,Active,TOM,30200,
SEBT,4/26/06,OLATHE,KS,66061,Active,,30200,
SECO,1/3/14,KANSAS CITY,MO,64105,Active,SNOW/GEORGE,30800,
SED,6/27/05,OVERLAND PARK,KS,66221,Inactive,,30200,
SEDI,5/12/14,LEAWOOD,KS,66206,Active,MIKEHU,30200,VALPAK
SEEL,11/9/16,KANSAS CITY,MO,64116,Active,GABE,30200,
SEGE,9/27/11,OLATHE,KS,66062,Active,ERICD,30200,
SEIB,1/9/06,PARKVILLE,MO,64152,Inactive,,30200,
SEIT,4/23/12,OVERLAND PARK,KS,66221,Active,GABE,30200,
SELFG,9/8/03,LENEXA,KS,66220,Active,,30200,
SELL,6/18/02,OVERLAND PARK,KS,66212,Active,MIKEHU,30200,
SELLS,5/10/17,OVERLAND PARK,KS,66223,Active,TOM,30200,
SERE,7/3/18,KANSAS CITY,MO,64119,Active,GABE,30200,
SESSL,11/6/03,OLATHE,KS,66062,Active,,30200,
SETG,1/29/01,BELTON,MO,64012,Active,,30200,
SEU,6/27/05,OVERLAND PARK,KS,66221,Active,,30200,
SEVE,10/13/10,LENEXA,KS,66220,Active,LARRY,30200,
SEVIL,2/11/08,KANSAS CITY,MO,64111,Active,,30200,
SEWEL,6/2/05,OVERLAND PARK,KS,66212,Active,,30200,
SEXT,10/12/10,KANSAS CITY,MO,64111,Active,,30200,
SHAC,9/28/11,MISSION HILLS,KS,66208,Active,THAYNE,30200,
SHAD,3/29/07,SMITHVILLE,MO,64089,Active,,30900,
SHAFJ,4/4/03,OVERLAND PARK,KS,66221,Active,,30300,
SHAJ,5/3/18,OLATHE,KS,66062,Active,GABE,30200,
SHAK,1/11/98,OVERLAND PARK,KS,66213,Inactive,,30200,
SHAL,10/21/05,OVERLAND PARK,KS,66207,Active,,30200,
SHANB,7/17/03,KANSAS CITY,KS,66109,Active,,30200,
SHAND,9/2/05,OVERLAND PARK,KS,66213,Active,,30200,
SHANJ,2/28/18,OVERLAND PARK,KS,66213,Active,TOM,30200,
SHANK,4/11/05,OVERLAND PARK,KS,66213,Active,TOM,30200,
SHANP,6/4/05,SHAWNEE,KS,66218,Active,,30500,
SHANT,4/29/10,SHAWNEE,KS,66226,Active,GABE,30200,
SHAP,3/17/09,LEAWOOD,KS,66224,Active,,30200,
SHARB,3/13/15,SHAWNEE,KS,66216,Active,TOM,30200,
SHARE,8/5/14,SHAWNEE,KS,66216,Inactive,THAYNE,30200,YP
SHARL,10/27/14,PRAIRIE VILLAGE,KS,66208,Inactive,LARRY,30200,
SHARP,4/4/03,OVERLAND PARK,KS,66213,Active,,30400,
SHARR,8/3/10,OVERLAND PARK,KS,66213,Active,,30200,
SHARS,6/18/15,PRAIRIE VILLAGE,KS,66208,Active,THAYNE,30200,
SHART,7/20/05,OVERLAND PARK,KS,66223,Active,,30200,
SHAW,10/10/08,BLUE SPRINGS,MO,64015,Inactive,,30200,
SHAWN,7/17/07,OVERLAND PARK,KS,66221,Inactive,,30200,
SHAWS,10/18/11,LENEXA,KS,66227,Active,,30200,
SHEAJ,11/9/16,KANSAS CITY,MO,64113,Active,MIKEHU,30200,
SHEAS,10/21/04,RAYTOWN,MO,64133,Active,,30200,
SHEE,4/27/12,OVERLAND PARK,KS,66213,Active,TOM,30200,
SHEL,7/13/10,OVERLAND PARK,KS,66212,Active,,30200,
SHELT,10/13/11,KANSAS CITY,MO,64114,Active,THAYNE,30200,
SHEP,5/10/05,DESOTO,KS,66018,Active,,30200,
SHER,5/19/00,OVERLAND PARK,KS,66210,Active,,30100,
SHERL,11/15/11,LEAVENWORTH,KS,66048,Active,THAYNE,30200,
SHERM,8/9/05,LEAWOOD,KS,66209,Active,,30200,
SHERMJ,10/27/06,OLATHE,KS,66061,Active,,30200,
SHERR,11/9/16,PRAIRIE VILLAGE,KS,66208,Active,TOM,30200,
SHERRL,4/17/17,OVERLAND PARK,KS,66221,Active,GABE,30200,
SHERS,5/15/06,LEAWOOD,KS,66224,Active,,30200,
SHIBC,1/13/03,OLATHE,KS,66061,Active,,30200,
SHID,1/11/98,OVERLAND PARK,KS,66213,Active,TOM,30200,
SHIRL,4/17/09,SHAWNEE,KS,66216,Active,,30200,
SHIRV,3/22/04,POULSBO,WA,98370,Active,,30200,
SHOJ,2/10/20,Shawnee,KS,66226,Active,,30810,
SHON,6/19/13,BONNER SPRINGS,KS,66012,Active,THAYNE,30200,
SHOUP,8/7/07,OVERLAND PARK,KS,66209,Active,LARRY,30200,
SHOW,8/16/05,KANSAS CITY,MO,64116,Active,,30200,
SHRI,12/8/11,Overland Park,KS,66223,Active,,30200,
SHULTZ,9/21/05,,,,Inactive,,30200,
SHULZ,3/28/06,OVERLAND PARK,KS,66212,Active,,30200,
SHUP,3/10/06,OVERLAND PARK,KS,66223,Inactive,,30200,
SHUPP,7/30/09,LEAWOOD,KS,66206,Active,LARRY,30200,
SHUTT,6/12/98,KANSAS CITY,MO,64113,Active,,30200,
SIED,8/3/01,OLATHE,KS,66062,Active,,30200,
SIGN,3/11/98,OLATHE,KS,66062,Active,,30805,
SIKM,7/24/07,OLATHE,KS,66061,Inactive,,30200,
SIKO,4/11/19,OLATHE,KS,66061,Active,TOM,30200,
SILJ,8/6/98,OVERLAND PARK,KS,66213,Active,,30200,
SIMJ,10/5/04,OLATHE,KS,66062,Active,,30200,
SIMK,4/5/05,STILWELL,KS,66085,Active,,30200,
SIMM,4/29/03,OVERLAND PARK,KS,66212,Inactive,,30200,
SIMMS,4/23/98,STILWELL,KS,66085,Inactive,,30200,
SIMON,1/5/12,OVERLAND PARK,KS,66210,Active,,30200,
SIMOP,3/4/05,LEE'S SUMMIT,MO,64064,Inactive,,30200,
SIMP,6/21/05,OVERLAND PARK,KS,66212,Active,,30200,
SIMPC,3/27/19,SHAWNEE,KS,66226,Active,TOM,30200,
SIMPJ,7/12/19,LEAWOOD,KS,66209,Active,TOM,30200,
SIMPM,10/20/06,LEE'S SUMMIT,MO,64063,Active,,30200,
SIMPS,5/24/07,OLATHE,KS,66062,Active,,30200,
SIMPSM,10/1/07,OVERLAND PARK,KS,66213,Active,GABE,30200,
SINCK,8/26/04,SHAWNEE,KS,66216,Active,,30200,
SINGC,4/29/03,LENEXA,KS,66219,Inactive,,30200,
SIPLE,4/18/05,OVERLAND PARK,KS,66221,Active,LARRY,30200,
SISCR,10/20/03,PRAIRIE VILLAGE,KS,66207,Active,LARRY,30200,
SISEL,10/2/09,OVERLAND PARK,KS,66223,Active,,30200,
SISK,7/30/09,OVERLAND PARK,KS,66209,Active,,30200,
SISSK,3/7/05,LEAWOOD,KS,66224-1143,Inactive,,30200,
SISTERS,1/15/10,KANSAS CITY,KS,66102,Active,,30200,
SIUR,7/23/10,OVERLAND PARK,KS,66062,Inactive,TOM,30200,
SIZE,6/19/19,LEAWOOD,KS,66224,Active,TOM,30200,
SKAV,9/22/05,SHAWNEE,KS,66216,Active,,30200,
SKOO,4/28/11,OTTAWA,KS,66067,Active,THAYNE,30200,
SKUB,5/22/14,OLATHE,KS,66061,Active,THAYNE,30200,WEBSITE
SLIB,8/11/11,LEES SUMMIT,MO,64082,Active,ERICD,30200,
SLINKD,6/1/04,SHAWNEE,KS,66216,Active,,30200,
SLOAB,4/15/03,OVERLAND PARK,KS,66221,Active,,30200,
SLOAG,7/1/10,OLATHE,KS,66061,Active,,30200,
SLOV,6/13/05,OVERLAND PARK,KS,66212,Active,,30200,
SLOVL,5/7/19,LENEXA,KS,66219,Active,LARRY,30200,
SMAD,11/9/16,OLATHE,KS,66062,Active,TOM,30200,
SMAL,6/10/13,OVERLAND PARK,KS,66221,Active,THAYNE,30200,
SMALL,11/8/16,OLATHE,KS,66061,Active,TOM,30200,
SMART,12/9/05,LENEXA,KS,66215,Active,,30200,
SMIA,4/10/08,BEDMINSTER,NJ,07921,Active,,30200,
SMIAN,11/10/16,KANSAS CITY,MO,64111,Active,MIKEHU,30200,
SMID,6/12/07,KANSAS CITY,MO,64108,Active,,30200,
SMIJ,3/12/09,KANSAS CITY,MO,64113,Active,,30200,
SMIM,9/16/98,OVERLAND PARK,KS,66223,Active,,30200,
SMIME,7/30/15,LEAWOOD,KS,66209,Active,THAYNE,30200,
SMIP,11/4/08,SHAWNEE,KS,66217,Inactive,,30200,
SMIR,9/11/07,SHAWNEE,KS,66226-2249,Active,,30200,
SMIS,6/20/02,KANSAS CITY,MO,64153,Active,,30200,
SMIST,3/17/16,LAKE QUIViRA,KS,66217,Active,GABE,30200,
SMIT,7/7/04,OLATHE,KS,66062,Inactive,,30200,
SMIT-BUN,12/15/06,SHAWNEE,KS,66217,Active,,30200,
SMITA,9/2/04,OVERLAND PARK,KS,66212,Active,TOM,30200,
SMITB,7/25/03,OVERLAND PARK,KS,66214,Active,,30200,
SMITBO,7/9/08,OVERLAND PARK,KS,66214,Active,,30200,
SMITBR,10/21/03,OVERLAND PARK,KS,66223,Active,,30200,
SMITC,6/7/06,STILLWELL,KS,66085,Active,,30200,
SMITD,4/25/03,OLATHE,KS,66062,Active,,30200,
SMITHA,6/16/15,LEAWOOD,KS,66209,Active,GABE,30200,
SMITHD,3/30/06,OVERLAND PARK,KS,66221,Active,,30200,
SMITHH,4/24/13,OVERLAND PARK,KS,66210,Active,GABE,30200,
SMITHJ,5/29/07,KANSAS CITY,MO,64113,Inactive,GEORGE,30200,
SMITHJE,11/8/16,OVERLAND PARK,KS,66210,Active,MIKEHU,30200,
SMITHJO,4/14/11,OTTAWA,KS,66067,Active,THAYNE,30200,
SMITHM,6/3/05,OVERLAND PARK,KS,66210,Active,,30200,
SMITHP,4/29/10,KANSAS CITY,MO,64152,Active,,30200,
SMITHS,8/7/09,LEAWOOD,KS,66206,Active,,30200,
SMITJ,3/21/03,LENEXA,KS,66220,Active,,30300,
SMITJO,11/10/21,SHAWNEE,KS,66226,Active,,30200,WATER ONE
SMITK,4/8/05,LENEXA,KS,66216,Active,,30200,
SMITM,10/4/02,STILWELL,KS,66085,Active,,30200,
SMITP,10/8/20,Shawnee,KS,66217,Active,LARRY,30200,
SMITS,5/14/09,OLATHE,KS,66062,Active,,30200,
SMITT,4/12/06,SHAWNEE,KS,66216,Active,,30200,
SMITW,5/16/08,SHAWNEE,KS,66217,Active,LARRY,30200,
SMOK,3/20/07,KANSAS CITY,MO,64136,Active,,30400,
SNOWEXAMPLE,11/20/20,OVERLAND PARK,KS,,Active,,30200,
SNOWF,1/2/08,BELTON,M0,64012,Active,,30200,
SNOWG,8/9/04,OVERLAND PARK,KS,66221,Active,,30400,
SNYB,8/8/00,OLATHE,KS,66062,Active,,30200,
SNYC,11/1/10,PRAIRIE VILLAGE,KS,66207,Active,GABE,30200,
SNYD,9/8/10,OVERLAND PARK,KS,66207,Active,TOM,30200,
SNYG,8/24/99,MISSION HILLS,KS,66208,Active,,30100,
SNYJ,7/5/06,OVERLAND PARK,KS,66210,Inactive,,30200,
SOBE,4/2/07,OVERLAND PARK,KS,66223,Inactive,,30400,
SOBEL,1/8/21,KANSAS CITY,MO,64111,Active,SNOW/GEORGE,30800,
SOBEP,7/17/03,OVERLAND PARK,KS,66221,Active,,30200,
SODT,6/4/18,LEAWOOD,KS,66206,Active,TOM,30200,
SOET,3/5/14,LENEXA,KS,66217,Active,THAYNE,30200,
SOIL,7/27/05,KANSAS CITY,KS,66106,Active,,30200,
SOKO,11/28/12,OVERLAND PARK,KS,66212,Active,THAYNE,30200,
SOLIP,12/23/19,Kansas City,MO,64108,Active,SNOW/GEORGE,30800,
SOLTZ,6/30/09,OVERLAND PARK,KS,66209,Active,,30200,
SOMB,11/2/07,OVERLAND PARK,KS,66213,Inactive,,30200,
SOMNI,11/25/03,OVERLAND PARK,KS,66207,Active,,30400,
SONI,4/11/06,OALTHE,KS,66061,Active,,30200,
SONIC,1/11/05,STANLEY,KS,66223,Inactive,,30803,
SONIC#2,12/9/05,SHAWNEE,KS,66227,Inactive,,30200,
SONIC#3,12/9/05,SHAWNEE,KS,66216,Inactive,,30200,
SOPJ,1/14/03,OVERLAND PARK,KS,66221,Inactive,,30200,
SOSL,10/9/13,KANSAS CITY,MO,64113,Active,THAYNE,30200,
SOUK,10/13/10,OVERLAND PARK,KS,66221,Active,,30200,
SOUTHD,3/11/04,SHAWNEE,KS,66216,Inactive,,30200,
SOUTHE,6/4/07,SHAWNEE,KS,66216,Active,,30200,
SOUTHM,4/24/12,PRAIRIE VILLAGE,KS,66208,Active,TOM,30200,
SOXM,4/10/12,PRAIRIE VILLAGE,KS,66208,Active,GABE,30200,
SOYS,3/21/14,SHAWNEE,KS,66217,Active,GABE,30200,
SPAL,10/18/10,LENEXA,KS,66219,Active,,30200,
SPAR,3/28/07,LEAWOOD,KS,66209,Active,LARRY,30200,
SPAUT,4/16/03,MISSION HILLS,KS,66208,Active,,30200,
SPAW,5/25/07,WEATHERBY LAKE,MO,64152,Active,,30200,
SPEAL,9/28/20,Overland Park,KS,66221,Active,TOM,30200,
SPEC,4/26/10,LEAWOD,KS,66206,Active,,30200,
SPECH,5/27/15,LENEXA,KS,66215,Active,TOM,30200,
SPED,5/1/00,OVERLAND PARK,KS,66209,Active,,30200,
SPENC,7/2/04,OVERLAND PARK,KS,66214,Active,,30200,
SPEND,7/13/11,OVERLAND PARK,KS,66221,Active,,30200,
SPIE,11/9/16,OVERLAND PARK,KS,66223,Active,MIKEHU,30200,
SPIZ,5/21/09,LEAWOOD,KS,66206,Active,,30200,
SPOON,3/30/05,SHAWNEE,KS,66226,Active,,30200,
SPORT,4/18/05,OVERLAND PARK,KS,66210,Active,,30200,
SPOTL,10/29/20,KANSAS CITY,MO,64108,Active,SNOW,30800,
SPOTW,4/28/04,OVERLAND PARK,KS,66221,Active,,30400,
SPRA,6/24/10,KANSAS CITY,KS,66109,Active,,30200,
SPRI,9/27/06,KANSAS CITY,KS,66106,Active,,30200,
SPRK,12/9/02,OVERLAND PARK,KS,66212,Active,,30200,
SPUD,1/11/98,LENEXA,KS,66215,Inactive,,30200,
SPX,3/16/07,KANSAS CITY,MO,64133,Active,TOM,30900,
SR2,4/30/08,OVERLAND PARK,KS,66212,Active,,30200,
STAAB,8/11/03,OVERLAND PARK,KS,66210,Active,,30200,
STAAT,12/1/05,OVERLAND PARK,KS,66221,Active,,30200,
STAK,7/20/15,SHAWNEE,KS,66226,Active,GABE,30200,
STAL,8/12/03,LEAWOOD,KS,66206,Active,,30200,
STALJ,4/21/04,LEAWOOD,KS,66206,Active,,30200,
STALN,8/31/10,SHAWNEE,KS,66216,Active,,30200,
STAN,5/27/03,OVERLAND PARK,KS,66223-3474,Active,,30200,
STAND,8/13/18,OVERLAND PARK,KS,66213,Active,TOM,30200,
STANJ,4/5/05,GRANDVIEW,MO,64030,Active,,30200,
STANK,8/20/07,EUDORA,KS,66205,Active,,30200,
STANKE,10/15/12,LENEXA,KS,66215,Active,LARRY,30200,
STANS,11/11/04,OLATHE,KS,66062,Inactive,,30200,
STANT,3/4/11,KANSAS CITY,MO,64111,Active,ERICD,30200,
STARF,8/2/04,OVERLAND PARK,KS,66211,Active,,30200,
STARM,5/9/03,OLATHE,KS,66062,Inactive,,30400,
STARP,4/25/03,OVERLAND PARK,KS,66221,Active,,30400,
STARR,7/24/03,OVERLAND PARK,KS,66209,Active,,30200,
STAS,8/17/00,OVERLAND PARK,KS,66210,Active,,30200,
STAT,4/27/00,PARKVILLE,MO,64152,Active,,30100,
STATE,8/31/05,TULSA,OK,74146,Active,,30200,
STATELINE,7/21/08,LEAWOOD,KS,66208,Active,TOM,30900,
STAU,9/18/08,LENEXA,KS,66219,Active,,30200,
STEA,7/10/13,,,,Active,TOM,30200,
STEB,6/26/01,OLATHE,KS,66062,Active,,30200,
STEIA,4/29/03,OVERLAND PARK,KS,66210,Active,,30200,
STEIB,2/19/03,SHAWNEE,KS,66216,Active,,30300,
STEIK,6/15/05,OVERLAND PARK,KS,66221,Active,,30200,
STEIL,5/7/07,OVERLAND PARK,KS,66207,Inactive,,30200,
STEIN,5/4/05,OVERLAND PARK,KS,666221-8204,Inactive,,30200,
STEIND,4/23/09,OVERLAND PARK,KS,66213,Active,,30200,
STEINH,1/5/17,SHAWNEE,KS,66216,Active,GABE,30200,
